x,y,z,distance_between_points,cumulative_distance,turning_angle
-3486.444829454684,4867394.479946015,95.17835456116256,5.811234180791406,804.2741344732702,-6.620830832680753
-3489.1866957473594,4867389.483649669,95.29461258281636,5.700379274525074,809.9745137477953,-13.407939146651415
-3494.1273764434245,4867382.525759417,95.5625748370174,8.53781976134028,818.5123335091356,-10.459990702122582
-3499.2827860565344,4867378.010291401,95.87245401943667,6.860300633657442,825.372634142793,-12.42905972178474
-3503.6670786108803,4867375.401481388,96.07685445736932,5.10584864894015,830.4784827917332,-7.240284746222727
-3508.3079635255763,4867373.864400504,96.22415715314948,4.891025303505725,835.3695080952389,-5.3543706119349395
-3513.98789308759,4867372.751606742,96.42027986123904,5.791232502959677,841.1607405981986,-3.346113832739718
-3521.186438324815,4867372.029234235,96.637449793425,7.237958161686386,848.398698759885,-2.7193389779626216
-3525.710413483421,4867371.840863588,96.7790433398658,4.530108549327946,852.9288073092129,-1.6901263666230761
-3530.027487410258,4867371.866106474,96.85485261830266,4.317813282177223,857.2466205913901,0.8639422144046875
-3533.923948495101,4867372.003885925,96.9900126366466,3.901238315376956,861.147858906767,0.07013929607887803
-3540.837831159385,4867372.144027308,97.19688184163437,6.9183963438531135,868.0662552506202,0.6603246057534307
-3545.992252231684,4867372.242192889,97.30886681361876,5.156571894757242,873.2228271453774,0.8522684636817246
-3550.797033880107,4867372.278314899,97.45819026490624,4.807237146401379,878.0300642917788,2.9358397536520613
-3555.052008561389,4867372.247010048,97.585368947803,4.256990010493443,882.2870543022723,5.17333008096125
-3561.1047821935053,4867371.891928125,97.76298846848232,6.0657811127148085,888.3528354149871,3.1167337174414627
-3567.7796187153467,4867370.89071037,97.89063266605996,6.750716452969209,895.1035518679563,8.512477825346025
-3572.205206699761,4867369.978448698,97.99559537015264,4.519852600929114,899.6234044688854,11.817435559303789
-3576.4530786294417,4867368.418909685,98.11721888797256,4.526739460783538,904.150143929669,6.749187409895882
-3580.1599335063684,4867366.104646927,98.19369411697838,4.370633095142426,908.5207770248114,5.505792019592178
-3585.4380258008123,4867361.872082769,98.33126683331496,6.766962676924958,915.2877397017364,15.811166411443281
-3588.628444912248,4867358.766031437,98.45653660270044,4.454438404639477,919.742178106376,15.119404032746957
-3591.029314696294,4867354.600303305,98.54234647961694,4.80882833119476,924.5510064375708,7.147079997841132
-3592.2620079400203,4867349.946949794,98.60927846486403,4.81432356883344,929.365330006404,14.601973238768096
-3593.2122325778123,4867342.909707347,98.69674974413684,7.101644833782524,936.4669748401866,9.357495024668822
-3592.457277327691,4867336.681985186,98.7599701018734,6.273633520690165,942.7406083608768,14.3633338095147
-3591.200698307606,4867332.376297974,98.79815900052282,4.485464479470864,947.2260728403476,12.574060108943115
-3588.948558793859,4867328.573105703,98.81998192284776,4.420054307234715,951.6461271475824,9.036522704287108
-3585.6496491578373,4867325.060964056,98.8130460727646,4.818505145785466,956.464632293368,6.206951737405177
-3580.5747664185383,4867321.130629577,98.81572158330758,6.41887615530289,962.8835084486708,12.459155279389108
-3577.1365241029425,4867319.019568575,98.8719654218312,4.035003363670221,966.918511812341,8.22896987754251
-3573.304476646756,4867317.6933124205,98.86993186176056,4.0550643926001415,970.9735762049412,2.0845099759569052
-3569.374328285201,4867316.939219284,98.88192877275117,4.001857884587081,974.975434089528,3.66161468383865
-3563.1317715598466,4867315.975380631,98.89786348691052,6.316545997049086,981.2919800865772,2.8894526213541667
-3558.2630469277256,4867315.539536392,98.9038351461026,4.88819756195186,986.180177648529,1.3214096583486707
-3554.205358149937,4867315.381812835,98.88998435633812,4.060776623044399,990.2409542715734,0.5498862985422761
-3550.186080421397,4867315.318352064,98.87480216924354,4.01980736197632,994.2607616335496,-0.2689473432266709
-3544.8368717165204,4867315.285237579,98.82040609141944,5.349587766431836,999.6103493999816,-0.012087878807392372
-3538.555398471816,4867315.21686433,98.76425422957774,6.282096310682791,1005.8924457106644,-0.8077092941702517
-3534.484818224331,4867315.171697557,98.71341923865616,4.071148214555796,1009.9635939252202,0.42828079007574615
-3530.434765371451,4867315.069644457,98.68721341920708,4.051423168636456,1014.0150170938566,-0.25580267898061493
-3526.5291395943177,4867315.000438405,98.63337084436203,3.9066099384812527,1017.9216270323378,-0.022693336837107836
-3520.2362693516257,4867314.860825009,98.56724425463388,6.294766120969648,1024.2163931533075,-0.8777999539580037
-3515.952431758669,4867314.764086375,98.51010428880952,4.285310707728761,1028.5017038610365,-0.37191279637096386
-3511.6676066041373,4867314.601618429,98.44921281607272,4.288336531795578,1032.7900403928318,-0.2108140939813552
-3507.303279893907,4867314.407758612,98.37604053543598,4.369242891479837,1037.1592832843116,-0.41588042645753376
-3500.862788048017,4867314.097929351,98.24276887338507,6.44931707422947,1043.608600358541,-0.3729531957990275
-3494.246291215715,4867313.731478582,98.1566383747121,6.627196614006008,1050.235796972547,-0.10552015177182739
-3489.71260760109,4867313.450770645,98.07341994355468,4.543127707928448,1054.7789246804757,17.039707495864036
-3485.058969782136,4867313.154031283,97.99846967700628,4.663691321423533,1059.442616001899,-9.261082453937945
-3482.028042131797,4867313.875607058,97.99212271136996,3.115643481673437,1062.5582594835726,7.826067444368334
-3476.769936508955,4867314.255289134,97.96173104736904,5.271883617119662,1067.830143100692,-21.24679482583315
-3474.087425386212,4867314.823329799,97.9585402257664,2.741996772855188,1070.5721398735473,-2.3589154684019036
-3469.340490207885,4867314.046786455,97.88150635864216,4.810649370736056,1075.3827892442832,-1.1806812893930214
-3464.626241047178,4867313.074840998,97.7683097537221,4.8147312066496655,1080.1975204509329,-2.5569333664698775
-3457.2476393736147,4867311.39436979,97.634056648903,7.568736356486772,1087.7662568074195,-1.854720257159613
-3451.163067645294,4867309.719866421,97.52004118088952,6.311812273640271,1094.07806908106,-3.1546453870108735
-3446.404016404947,4867308.242881156,97.43154007509432,4.983762296547001,1099.061831377607,-2.479046754791568
-3441.629451778822,4867306.467566043,97.3273037850926,5.095005036468168,1104.156836414075,-2.369397244549816
-3435.885136207693,4867304.043957659,97.19742585982311,6.236016938370428,1110.3928533524456,-1.4111074682841718
-3428.7416031493926,4867300.675615384,97.04283416777744,7.89934762030917,1118.2922009727547,-2.889964715542817
-3424.303835115269,4867298.447911483,96.9576068534894,4.966257493360057,1123.2584584661147,-2.6537966830473465
-3419.883133877397,4867295.942107412,96.91312239941864,5.08169581384342,1128.340154279958,-0.6549940719954748
-3415.67079191532,4867293.289470683,96.8709868599542,4.978160486179636,1133.3183147661375,-1.2260796183962839
-3409.077691875225,4867289.031571924,96.814060523161,7.848688463000784,1141.1670032291386,-1.2865858907974257
-3404.447270132531,4867285.89878993,96.77973341158852,5.590734020252946,1146.7577372493915,-1.0813889346270003
-3400.318349882388,4867282.968042713,96.76314976168965,5.063352318608813,1151.8210895680004,-0.5700839132713895
-3396.2149897126487,4867279.937377049,96.76555166813156,5.10122581530342,1156.9223153833038,-0.5346463297219657
-3390.5034321649546,4867275.630443986,96.77508606364884,7.153436442381541,1164.0757518256853,-1.187509616182183
-3386.2313581937447,4867272.346010096,96.74641086186811,5.388779477324166,1169.4645313030094,-0.7368248036389673
-3382.241703844558,4867269.1449896665,96.73971819161736,5.115067781573122,1174.5795990845825,-0.5027431634844675
-3378.375577064536,4867265.960498606,96.72856339863378,5.008796664281849,1179.5883957488643,-0.44003005473962276
-3372.8823146654745,4867261.354257334,96.72412094263947,7.168919735544559,1186.7573154844088,-0.47528306332850434
-3367.144824870415,4867256.467691105,96.71635930591783,7.536403578858276,1194.293719063267,-0.5902652421681864
-3363.3163164902307,4867253.1517999815,96.71020581549809,5.064844343578067,1199.358563406845,-0.7538511588170991
-3359.579726281555,4867249.84753979,96.68823507677553,4.988058190730539,1204.3466215975754,-0.1659783498596994
-3356.035195162744,4867246.629029243,96.66013823075254,4.787828362037762,1209.1344499596132,-0.11913719855766658
-3350.696761367278,4867241.753326492,96.63160671348764,7.229949291031104,1216.3643992506445,-0.5322504747958305
-3347.325929068348,4867238.661794917,96.63692767014466,4.57385025808418,1220.9382495087284,-0.48891257637939134
-3343.758726976941,4867235.328627037,96.63949509537264,4.882104614592314,1225.8203541233206,-0.1431360370878565
-3340.18117623261,4867231.928147289,96.6311799770952,4.935808037740755,1230.7561621610614,-0.2146013398919422
-3334.7295771764507,4867226.720390039,96.59015134057644,7.539386659224214,1238.2955488202856,-0.0583818786473671
-3330.001182370864,4867222.169495882,96.54950730417562,6.562774337403629,1244.8583231576893,-0.19430513898788604
-3326.524969587298,4867218.816947734,96.52868787216212,4.829499751219271,1249.6878229089086,-0.1026413782864779
-3323.0131880590284,4867215.407034177,96.48495904370624,4.8951028770151215,1254.582925785924,-0.2704218387724495
-3319.0037020264026,4867211.499874178,96.46695650071544,5.598410631175794,1260.1813364170996,-0.07009156658824622
-3313.6871732915256,4867206.269881135,96.44080967087628,7.457813934404706,1267.6391503515042,0.14465020318732513
-3310.3823286374923,4867203.010863666,96.41081342699007,4.641561463718058,1272.2807118152225,0.9646994973901428
-3306.985454674261,4867199.677966516,96.4014484778335,4.758891030119156,1277.0396028453415,-0.26867937171277845
-3303.64755305796,4867196.511453165,96.40139021179704,4.600912301939881,1281.6405151472811,0.050736465426666655
-3298.379541327004,4867191.466788006,96.37597094350738,7.293918034935494,1288.934433182217,-0.4027880354130957
-3294.4231104425835,4867187.68480745,96.35374122336508,5.473318594135884,1294.4077517763528,0.1485288490722496
-3291.03166632836,4867184.396964932,96.32325116844,4.723635384390701,1299.1313871607435,-0.29249097335093666
-3287.586347248216,4867181.074175211,96.31308237980076,4.786570640815801,1303.9179578015594,0.008827956986522167
-3282.9298610124274,4867176.537183526,96.27273520315036,6.501444878314938,1310.4194026798743,-0.1862416389829491
-3277.582904975336,4867171.32904655,96.24268100336424,7.464283815333203,1317.8836864952077,0.059439499575375976
-3274.1235430702186,4867167.9375146,96.23300830515888,4.844560590869826,1322.728247086077,-0.6356231554910892
-3270.7185592797223,4867164.606215099,96.22044472839912,4.763573115373172,1327.4918202014503,0.12544853193503513
-3267.583044499574,4867161.469723553,96.2110133741173,4.434988286547577,1331.9268084879982,-0.11568839321085989
-3262.5520309607223,4867156.459132215,96.14886807281178,7.100773537222492,1339.027582025221,0.22032655124371558
-3259.2274577497687,4867153.134656163,96.12661456953754,4.701640487555613,1343.7292225127762,0.1269022531405426
-3255.7720557949374,4867149.705827719,96.0884968374167,4.868071500256937,1348.5972940130332,-0.08773958034782936
-3252.3273984789857,4867146.302770087,96.0612969268708,4.842231418100008,1353.4395254311332,-0.05520021528121788
-3247.2096196196026,4867141.231287005,96.02422519102387,7.205065954598451,1360.6445913857317,-0.1601050883808739
-3242.240040133356,4867136.297164195,95.97813836282472,7.003171579463182,1367.647762965195,0.26277195348893656
-3238.788992484286,4867132.85153573,95.95844628798152,4.876727711676937,1372.524490676872,0.6687048701193703
-3235.3412657223453,4867129.44065379,95.9155518031586,4.85002838881678,1377.374519065689,0.005094066186188684
-3231.815210470204,4867126.032785566,95.89819605475478,4.903767194376346,1382.278286260065,0.2063323798129204
-3226.7478715029456,4867121.136165969,95.87198028805172,7.046665519841896,1389.324951779907,-0.40992587412802095
-3223.587669699213,4867118.104362599,95.84971016710794,4.379406703617887,1393.7043584835249,-0.37452097682336216
-3220.132076515681,4867114.741362306,95.843426469907,4.821922303515695,1398.5262807870406,-0.32415189702112457
-3216.7422089995493,4867111.398904689,95.82529228831768,4.760625331943303,1403.286906118984,-1.0409528510176074
-3211.5019589536823,4867106.173144782,95.77251295179568,7.400781904906164,1410.68768802389,-1.2864647660726405
-3207.431455466334,4867101.963660571,95.75419551259692,5.85568881457837,1416.5433768384685,-4.762695476364229
-3204.2733602539847,4867098.547480659,95.75125351333352,4.652296123195516,1421.195672961664,-5.018153134206841
-3201.3380151844854,4867094.788951905,95.72299868891233,4.76902373664113,1425.9646966983053,-5.635709870418793
-3198.0984406620823,4867089.79492392,95.7010067784206,5.952784411339687,1431.917481109645,-3.2011243545453567
-3194.731540184025,4867083.281536795,95.61653337673424,7.332623433987374,1439.2501045436325,-8.76330248741749
-3192.846864002142,4867079.075033485,95.58007749969586,4.609555666286626,1443.8596602099192,-12.384221553375482
-3191.5937354887974,4867074.516544386,95.49629582768073,4.728337266581775,1448.587997476501,-5.246776301536329
-3191.352424872866,4867069.89152383,95.41126613721566,4.632091968695048,1453.220089445196,-8.158284247452855
-3191.6310515561404,4867062.831646876,95.40796645214826,7.065373755974134,1460.2854632011702,-13.00517671286508
-3192.519168795899,4867058.001394279,95.47527560126318,4.911682288685253,1465.1971454898553,-13.577309667837483
-3194.3131221184326,4867053.860480484,95.53372768240015,4.5131864832366135,1469.710331973092,-8.482203893580788
-3197.0361650044883,4867050.246991501,95.54834080832586,4.524652332378983,1474.234984305471,-14.313086123152942
-3201.6111112694875,4867045.7485430855,95.56809400976118,6.416117335659109,1480.65110164113,-7.558639012281731
-3207.3164646149826,4867042.427432991,95.58040671494882,6.601589252754994,1487.252690893885,-10.832830853480942
-3211.4470482209845,4867040.704210402,95.60376193509818,4.475685699524088,1491.7283765934092,-10.540656071495818
-3216.461354607928,4867039.655535121,95.633115468743,5.122875170941861,1496.851251764351,-7.529139515520768
-3221.3243975470086,4867039.547577191,95.7415070676104,4.865448620709238,1501.7167003850602,-9.916973919396469
-3228.158045563631,4867040.296876709,95.71365678660295,6.87466149135075,1508.591361876411,-14.849384393125092
-3231.971105732168,4867041.402824047,95.69055683654987,3.9702746719974273,1512.5616365484084,-13.723956075709907
-3235.515919363864,4867043.534764138,95.66476002572024,4.136609446230319,1516.698245994639,-4.545296713566529
-3238.3659982623712,4867046.35985401,95.63647167871872,4.013088927810082,1520.7113349224487,-7.918174319188893
-3242.3810581707144,4867051.026640425,95.64777513948025,6.156275601670823,1526.8676105241195,-3.6230775607595547
-3245.3362754851028,4867055.614206909,95.681066804601,5.457122314297081,1532.3247328384166,-0.6859623803817385
-3247.311015317229,4867059.1525549,95.70171991087004,4.052151337511386,1536.376884175928,1.4857465528348257
-3249.022802166556,4867062.307929949,95.72121258609717,3.5898448265529237,1539.9667290024809,0.5605621311924551
-3250.6713892342955,4867065.167339065,95.7370265213217,3.30065294969361,1543.2673819521744,0.8533646277144271
-3252.46293083291,4867068.2056096215,95.75444841525535,3.5271819907181707,1546.7945639428926,0.43700236274145254
-3253.455805759785,4867069.8335127225,95.75966573488613,1.9068026503021047,1548.7013665931947,-0.49812572280274026
-3254.015286103474,4867070.735283973,95.76348046958394,1.061237105847618,1549.7626036990423,-0.8420305466401032
-3254.1668830760573,4867070.984437658,95.76489549283272,0.2916525390135253,1550.0542562380558,-29.015502848117535
-3254.357645436728,4867071.308594515,95.76746391190856,0.3761310176302621,1550.430387255686,-44.46749879800228
-3254.358829625488,4867071.355031249,95.76809210407816,0.0464560786035231,1550.4768433342897,73.38509462110477
-3254.3505001330204,4867071.36396144,95.76827451315296,0.0122131903940806,1550.4890565246835,1.4511130448044014
-3254.401520752334,4867071.450999191,95.76910064054344,0.1008927958739645,1550.5899493205577,0.650180482563087
-3254.70963188559,4867071.947360781,95.77368845109154,0.584233126808157,1551.174182447366,-0.09914492301851396
-3255.4393440548533,4867073.093676414,95.78012922576929,1.3588822115038062,1552.5330646588698,
-3256.076421658642,4867074.098304345,95.7843490537259,1.1896062204803384,1553.72267087935,
